LocationName,Latitude,Longitude,Context,Sentiment,Confidence,Literature
Arctic,,,"Some critics have even drawn parallels between McCandless and the Arctic’s most infamous tragic figure, Sir John Franklin, a nineteenth-century British naval officer whose smugness and hauteur contributed to some 140 deaths, including his own.",neutral,79.7%,Into the Wild
Canada,,,"In 1819, the Admiralty assigned Franklin to lead an expedition into the wilderness of northwestern Canada.",neutral,87.2%,Into the Wild
England,,,"Two years out of England, winter overtook his small party as they plodded across an expanse of tundra so vast and empty that they christened it the Barrens, the name by which it is still known.",neutral,87.7%,Into the Wild
Barrens,,,"Two years out of England, winter overtook his small party as they plodded across an expanse of tundra so vast and empty that they christened it the Barrens, the name by which it is still known.",neutral,87.7%,Into the Wild
Arctic,,,"He had been woefully unprepared to lead an Arctic expedition, and upon returning to England, he was known as the Man Who Ate His Shoes—yet the sobriquet was uttered more often with awe than with ridicule.",neutral,85.6%,Into the Wild
England,,,"He had been woefully unprepared to lead an Arctic expedition, and upon returning to England, he was known as the Man Who Ate His Shoes—yet the sobriquet was uttered more often with awe than with ridicule.",neutral,85.6%,Into the Wild
Arctic,,,"He was hailed as a national hero, promoted to the rank of captain by the Admiralty, paid handsomely to write an account of his ordeal, and, in 1825, given command of a second Arctic expedition.",neutral,67.6%,Into the Wild
Northwest Passage,,,"That trip was relatively uneventful, but in 1845, hoping finally to discover the fabled Northwest Passage, Franklin made the mistake of returning to the Arctic for a third time.",neutral,79.3%,Into the Wild
Arctic,,,"That trip was relatively uneventful, but in 1845, hoping finally to discover the fabled Northwest Passage, Franklin made the mistake of returning to the Arctic for a third time.",neutral,79.3%,Into the Wild
California,36.778261,-119.4179324,"John Muir is remembered primarily as a no-nonsense conservationist and the founding president of the Sierra Club, but he was also a bold adventurer, a fearless scrambler of peaks, glaciers, and waterfalls whose best-known essay includes a riveting account of nearly falling to his death, in 1872, while ascending California’s Mt. Ritter.",neutral,71.3%,Into the Wild
Mt. Ritter,37.689378,-119.1990298,"John Muir is remembered primarily as a no-nonsense conservationist and the founding president of the Sierra Club, but he was also a bold adventurer, a fearless scrambler of peaks, glaciers, and waterfalls whose best-known essay includes a riveting account of nearly falling to his death, in 1872, while ascending California’s Mt. Ritter.",neutral,71.3%,Into the Wild
Sierra,,,"In another essay Muir rapturously describes riding out a ferocious Sierra gale, by choice, in the uppermost branches of a one-hundred-foot Douglas fir:[N]ever before did I enjoy so noble an exhilaration of motion.",neutral,76.1%,Into the Wild
Douglas,,,"In another essay Muir rapturously describes riding out a ferocious Sierra gale, by choice, in the uppermost branches of a one-hundred-foot Douglas fir:[N]ever before did I enjoy so noble an exhilaration of motion.",neutral,76.1%,Into the Wild
Concord,,,"Even staid, prissy Thoreau, who famously declared that it was enough to have “traveled a good deal in Concord,” felt compelled to visit the more fearsome wilds of nineteenth-century Maine and climb Mt. Katahdin.",neutral,80.9%,Into the Wild
Maine,45.253783,-69.4454689,"Even staid, prissy Thoreau, who famously declared that it was enough to have “traveled a good deal in Concord,” felt compelled to visit the more fearsome wilds of nineteenth-century Maine and climb Mt. Katahdin.",neutral,80.9%,Into the Wild
Mt. Katahdin,45.9044004,-68.9215652,"Even staid, prissy Thoreau, who famously declared that it was enough to have “traveled a good deal in Concord,” felt compelled to visit the more fearsome wilds of nineteenth-century Maine and climb Mt. Katahdin.",neutral,80.9%,Into the Wild
Katahdin,45.9044004,-68.9215652,"The disquietude he felt on Katahdin’s granite heights inspired some of his most powerful writing and profoundly colored the way he thought thereafter about the earth in its coarse, undomesticated state.",neutral,82.2%,Into the Wild
the Sushana River,64.03049769203305,-149.9138193835182,Much the same could be said of McCandless during the months he spent beside the Sushana River.,neutral,100.0%,Into the Wild
Washington,38.9071923,-77.0368707,"He spent his adolescence in the same Washington, D.C., suburbs as McCandless and found them every bit as stifling.",neutral,100.0%,Into the Wild
D.C.,,,"He spent his adolescence in the same Washington, D.C., suburbs as McCandless and found them every bit as stifling.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"He first came to Alaska as a nine-year-old, to visit a trio of uncles who mined coal at Usibelli, a big strip-mine operation a few miles east of Healy, and immediately fell in love with everything about the North.",neutral,89.0%,Into the Wild
Healy,,,"He first came to Alaska as a nine-year-old, to visit a trio of uncles who mined coal at Usibelli, a big strip-mine operation a few miles east of Healy, and immediately fell in love with everything about the North.",neutral,89.0%,Into the Wild
North,,,"He first came to Alaska as a nine-year-old, to visit a trio of uncles who mined coal at Usibelli, a big strip-mine operation a few miles east of Healy, and immediately fell in love with everything about the North.",neutral,89.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"In 1977, after graduating from high school as a sixteen-year-old at the top of his class, he moved to Fairbanks and made Alaska his permanent home.",neutral,93.0%,Into the Wild
Alaska,63.588753,-154.4930619,"In 1977, after graduating from high school as a sixteen-year-old at the top of his class, he moved to Fairbanks and made Alaska his permanent home.",neutral,93.0%,Into the Wild
Anchorage,61.2175758,-149.8996785,"These days Roman teaches at Alaska Pacific University, in Anchorage, and enjoys statewide renown for a long, brash string of backcountry escapades: He has—among other feats—traveled the entire 1,000-mile length of the Brooks Range by foot and paddle, skied 250 miles across the Arctic National Wildlife Refuge in subzero winter cold, traversed the 700-mile crest of the Alaska Range, and pioneered more than thirty first ascents of northern peaks and crags.",neutral,95.4%,Into the Wild
the Brooks Range,68.2,-152.25,"These days Roman teaches at Alaska Pacific University, in Anchorage, and enjoys statewide renown for a long, brash string of backcountry escapades: He has—among other feats—traveled the entire 1,000-mile length of the Brooks Range by foot and paddle, skied 250 miles across the Arctic National Wildlife Refuge in subzero winter cold, traversed the 700-mile crest of the Alaska Range, and pioneered more than thirty first ascents of northern peaks and crags.",neutral,95.4%,Into the Wild
the Arctic National Wildlife Refuge,68.4313695,-143.6909924,"These days Roman teaches at Alaska Pacific University, in Anchorage, and enjoys statewide renown for a long, brash string of backcountry escapades: He has—among other feats—traveled the entire 1,000-mile length of the Brooks Range by foot and paddle, skied 250 miles across the Arctic National Wildlife Refuge in subzero winter cold, traversed the 700-mile crest of the Alaska Range, and pioneered more than thirty first ascents of northern peaks and crags.",neutral,95.4%,Into the Wild
the Alaska Range,63.069444,-151.007222,"These days Roman teaches at Alaska Pacific University, in Anchorage, and enjoys statewide renown for a long, brash string of backcountry escapades: He has—among other feats—traveled the entire 1,000-mile length of the Brooks Range by foot and paddle, skied 250 miles across the Arctic National Wildlife Refuge in subzero winter cold, traversed the 700-mile crest of the Alaska Range, and pioneered more than thirty first ascents of northern peaks and crags.",neutral,95.4%,Into the Wild
Alaska,63.588753,-154.4930619,"When I first started coming to Alaska, I think I was probably a lot like McCandless: just as green, just as eager.",neutral,76.2%,Into the Wild
Teklanika,64.4708333,-149.3172222,"BORIS PASTERNAK, DOCTOR ZHIVAGO - PASSAGE HIGHLIGHTED IN ONE OF THE BOOKS FOUND WITH CHRISTOPHER MCCANDLESS’S REMAINS;UNDERSCORING BY MCCANDLESSAfter his attempt to depart the wilderness was stymied by the Teklanika’s high flow, McCandless arrived back at the bus on July 8.",neutral,100.0%,Into the Wild
Teklanika,64.4708333,-149.3172222,"He probably surmised that if he bided his time until August, the Teklanika would subside enough to be crossed.",neutral,100.0%,Into the Wild
South Dakota,43.9695148,-99.9018131,"In the days following the identification of McCandless’s remains, Wayne Westerberg vaguely recalled that Chris might have purchased some seeds in South Dakota before heading north, including perhaps some potato seeds, with which he intended to plant a vegetable garden after getting established in the bush.",neutral,100.0%,Into the Wild
North,,,"Accounts of individuals being poisoned from eating H. mackenzii are nonexistent in modern medical literature, but the aboriginal inhabitants of the North have apparently known for millennia that wild sweet pea is toxic and remain extremely careful not to confuse H. alpinum with H. mackenzii.",neutral,79.7%,Into the Wild
Arctic,,,"To find a documented poisoning attributable to wild sweet pea, I had to go all the way back to the nineteenth-century annals of Arctic exploration.",neutral,69.7%,Into the Wild
the Canadian Arctic,,,"In 1848, while leading an expedition through the Canadian Arctic in search of the by then missing Franklin, Richardson made a botanical comparison of H. alpinum and H. mackenzii.",neutral,92.5%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"“What happens with a lot of legumes,” explains John Bryant, a chemical ecologist at the University of Alaska in Fairbanks, “is that the plants concentrate alkaloids in the seed coats in late summer, to discourage animals from eating their seeds.",neutral,93.0%,Into the Wild
